payment_id,order_id,date_sk,method,status,amount
7000002373,1000002373,20250131,CARD,PAID,52927.5
7000002374,1000002374,20250327,CARD,PAID,41527.2
7000002375,1000002375,,CARD,FAILED,33870.0
7000002376,1000002376,20241128,CARD,PAID,71863.92
7000002377,1000002377,20241020,GATEWAY,PAID,29477.7
7000002378,1000002378,20240423,CARD,PAID,41817.6
7000002379,1000002379,20240513,CARD,PAID,51727.5
7000002380,1000002380,20240227,GATEWAY,PAID,40704.0
7000002381,1000002381,20240520,CARD,PAID,27036.0
7000002382,1000002382,20240602,CARD,PAID,15652.56
7000002383,1000002383,20250912,GATEWAY,PAID,108900.0
7000002384,1000002384,20240921,CARD,PAID,27336.0
7000002385,1000002385,20250421,GATEWAY,PAID,91476.0
7000002386,1000002386,20240411,CASH,PAID,69696.0
7000002387,1000002387,20240316,GATEWAY,PAID,78523.92
7000002388,1000002388,20250605,GATEWAY,PAID,52927.5
7000002389,1000002389,20240515,CARD,PAID,68970.0
7000002390,1000002390,20240619,CARD,PAID,69841.2
7000002391,1000002391,20250812,CARD,PAID,43588.8
7000002392,1000002392,20250902,CARD,PAID,63273.0
7000002393,1000002393,20250519,TRANSFER,PAID,32670.0
7000002394,1000002394,20250508,CARD,PAID,12806.64
7000002395,1000002395,20250918,CARD,PAID,43560.0
7000002396,1000002396,20240111,CARD,PAID,48816.0
7000002397,1000002397,20240616,CASH,PAID,42688.8
7000002398,1000002398,20240414,GATEWAY,PAID,55650.0
7000002399,1000002399,20241221,CARD,PAID,35685.0
7000002400,1000002400,20250830,CARD,PAID,31305.12
7000002401,1000002401,20240821,GATEWAY,PAID,27113.28
7000002402,1000002402,20240111,GATEWAY,PAID,40104.0
7000002403,1000002403,20241117,CARD,PAID,72418.5
7000002404,1000002404,20250301,CARD,PAID,18150.0
7000002405,1000002405,20240118,CASH,PAID,54450.0
7000002406,1000002406,20250606,CARD,PAID,54450.0
7000002407,1000002407,20240120,CASH,PAID,39204.0
7000002408,1000002408,20250328,TRANSFER,PAID,69696.0
7000002409,1000002409,20240219,CASH,PAID,43124.4
7000002410,1000002410,20250914,CARD,PAID,66017.28
7000002411,1000002411,20241212,CARD,PAID,46638.0
7000002412,1000002412,20241004,CARD,PAID,107411.7
7000002413,1000002413,20250909,CARD,PAID,34170.0
7000002414,1000002414,20240525,GATEWAY,PAID,36474.0
7000002415,1000002415,20250322,GATEWAY,PAID,55259.25
7000002416,1000002416,20240826,CARD,PAID,13794.0
7000002417,1000002417,20240426,TRANSFER,PAID,15518.25
7000002418,1000002418,20250519,CASH,REFUNDED,29403.0
7000002419,1000002419,20250310,GATEWAY,PAID,43879.2
7000002420,1000002420,20241221,CARD,PAID,25022.4
7000002421,1000002421,20241228,CARD,PAID,29403.0
7000002422,1000002422,20250727,GATEWAY,REFUNDED,40104.0
7000002423,1000002423,20240830,TRANSFER,PAID,37933.5
7000002424,1000002424,20250713,GATEWAY,PAID,52927.5
7000002425,1000002425,20240308,GATEWAY,PAID,27762.0
7000002426,1000002426,20240702,CARD,PAID,79801.92
7000002427,1000002427,20240216,CARD,PAID,68790.6
7000002428,1000002428,20250109,CARD,PAID,52836.75
7000002429,1000002429,20250719,CASH,PAID,46554.75
7000002430,1000002430,20250705,GATEWAY,PAID,43779.9
7000002431,1000002431,20250109,TRANSFER,PAID,26136.0
7000002432,1000002432,20250829,TRANSFER,PAID,13068.0
7000002433,1000002433,20241009,CARD,PAID,43588.8
7000002434,1000002434,20240129,TRANSFER,PAID,16335.0
7000002435,1000002435,20250826,CARD,PAID,29649.6
7000002436,1000002436,20240404,CASH,PAID,29040.0
7000002437,1000002437,20240719,CASH,PAID,42688.8
7000002438,1000002438,20250427,CARD,PAID,29882.16
7000002439,1000002439,,CARD,FAILED,33991.08
7000002440,1000002440,20240505,CARD,PAID,18442.5
7000002441,1000002441,20240610,CASH,PAID,66792.0
7000002442,1000002442,20240324,CARD,PAID,45723.24
7000002443,1000002443,20250126,CARD,PAID,54450.0
7000002444,1000002444,,GATEWAY,FAILED,32781.0
7000002445,1000002445,20250625,CARD,PAID,15429.6
7000002446,1000002446,20240505,CASH,PAID,15246.0
7000002447,1000002447,20240405,GATEWAY,PAID,55350.0
7000002448,1000002448,20240920,CARD,PAID,42282.0
7000002449,1000002449,20240928,CASH,PAID,14374.8
7000002450,1000002450,20241003,GATEWAY,PAID,63127.8
7000002451,1000002451,20240110,CASH,PAID,68244.0
7000002452,1000002452,20241203,TRANSFER,PAID,54450.0
7000002453,1000002453,20250328,GATEWAY,PAID,35283.6
7000002454,1000002454,20250722,CARD,PAID,52627.5
7000002455,1000002455,20240103,GATEWAY,PAID,108285.0
7000002456,1000002456,20240618,CASH,PAID,12806.64
7000002457,1000002457,20250430,CARD,PAID,91161.0
7000002458,1000002458,,GATEWAY,FAILED,17835.0
7000002459,1000002459,20250403,CARD,PAID,29659.2
7000002460,1000002460,20240729,CASH,PAID,43560.0
7000002461,1000002461,20241128,CARD,PAID,17787.0
7000002462,1000002462,20241020,CARD,PAID,14520.0
7000002463,1000002463,20250207,CASH,PAID,30038.25
7000002464,1000002464,20250202,GATEWAY,PAID,55650.0
7000002465,1000002465,20241128,CARD,PAID,36474.0
7000002466,1000002466,20250125,CARD,PAID,73180.8
7000002467,1000002467,20250727,TRANSFER,PAID,23522.4
7000002468,1000002468,20250928,CARD,PAID,42282.0
7000002469,1000002469,20240730,GATEWAY,PAID,152498.12
7000002470,1000002470,20240628,CARD,PAID,49005.0
7000002471,1000002471,20250728,CARD,PAID,15683.7
7000002472,1000002472,20240111,GATEWAY,PAID,50205.0
7000002473,1000002473,20250823,CARD,PAID,14994.0
7000002474,1000002474,20241016,CARD,PAID,57229.05
7000002475,1000002475,20240624,CARD,PAID,54313.88
7000002476,1000002476,20250328,GATEWAY,PAID,15294.0
7000002477,1000002477,,CASH,PENDING,37897.2
7000002478,1000002478,,GATEWAY,PENDING,13314.6
7000002479,1000002479,20250116,CARD,PAID,77974.5
7000002480,1000002480,20240706,CARD,PAID,16020.0
7000002481,1000002481,20250926,CASH,PAID,15652.56
7000002482,1000002482,20250123,CARD,PAID,40404.0
7000002483,1000002483,20240621,GATEWAY,PAID,30240.0
7000002484,1000002484,20240929,GATEWAY,PAID,55650.0
7000002485,1000002485,20250907,CASH,PAID,50094.0
7000002486,1000002486,,TRANSFER,FAILED,41382.0
7000002487,1000002487,20240408,GATEWAY,PAID,44760.0
7000002488,1000002488,20250507,CARD,PAID,36300.0
7000002489,1000002489,20240726,CARD,PAID,13261.2
7000002490,1000002490,20241021,CARD,PAID,17235.0
7000002491,1000002491,20240906,TRANSFER,PAID,14941.08
7000002492,1000002492,20250818,GATEWAY,PAID,39919.92
7000002493,1000002493,,GATEWAY,FAILED,19957.5
7000002494,1000002494,20250107,CARD,PAID,37243.8
7000002495,1000002495,20240308,CARD,PAID,66066.0
7000002496,1000002496,20240201,GATEWAY,PAID,13614.6
7000002497,1000002497,20240418,CARD,PAID,58072.5
7000002498,1000002498,20240507,CARD,PAID,54450.0
7000002499,1000002499,20250614,GATEWAY,PAID,14268.0
7000002500,1000002500,20240927,GATEWAY,PAID,27036.0
7000002501,1000002501,20240928,GATEWAY,PAID,31305.12
7000002502,1000002502,20250615,CARD,PAID,18987.0
7000002503,1000002503,20250318,CARD,PAID,34303.5
7000002504,1000002504,20240408,TRANSFER,PAID,17151.75
7000002505,1000002505,20250321,CARD,PAID,160438.5
7000002506,1000002506,20250703,CARD,PAID,36483.6
7000002507,1000002507,20250902,CARD,PAID,13794.0
7000002508,1000002508,20240805,CARD,PAID,77892.3
7000002509,1000002509,,CARD,FAILED,29040.0
7000002510,1000002510,20241015,CARD,PAID,14694.0
7000002511,1000002511,20240321,CARD,PAID,14229.6
7000002512,1000002512,20241217,CASH,PAID,51727.5
7000002513,1000002513,20241029,GATEWAY,PAID,14568.0
7000002514,1000002514,20240713,GATEWAY,PAID,57172.5
7000002515,1000002515,20250526,CASH,PAID,43560.0
7000002516,1000002516,20240229,GATEWAY,PAID,27636.0
7000002517,1000002517,20250217,GATEWAY,PAID,31305.12
7000002518,1000002518,20240821,CARD,PAID,15429.6
7000002519,1000002519,20240805,CASH,PAID,14520.0
7000002520,1000002520,20240625,CARD,PAID,49116.0
7000002521,1000002521,20250717,CARD,PAID,55350.0
7000002522,1000002522,20250713,CARD,PAID,16335.0
7000002523,1000002523,20240412,CASH,PAID,37352.7
7000002524,1000002524,20240302,CARD,PAID,86250.38
7000002525,1000002525,20250731,CARD,PAID,97249.8
7000002526,1000002526,20250403,GATEWAY,PAID,36837.0
7000002527,1000002527,20250616,CARD,PAID,33234.22
7000002528,1000002528,20250401,GATEWAY,PAID,36183.6
7000002529,1000002529,20240218,CARD,PAID,81529.8
7000002530,1000002530,20240910,CARD,PAID,29867.4
7000002531,1000002531,20250109,GATEWAY,PAID,26813.28
7000002532,1000002532,20250614,CARD,PAID,18351.75
7000002533,1000002533,20240610,CARD,PAID,42064.2
7000002534,1000002534,20240111,TRANSFER,PAID,29475.6
7000002535,1000002535,20240503,GATEWAY,PAID,52987.92
7000002536,1000002536,20240618,GATEWAY,PAID,16418.25
7000002537,1000002537,20250504,CARD,PAID,29359.2
7000002538,1000002538,,TRANSFER,FAILED,28967.4
7000002539,1000002539,20240312,CARD,PAID,19168.5
7000002540,1000002540,20240306,CARD,PAID,48191.64
7000002541,1000002541,20241229,CASH,REFUNDED,39204.0
7000002542,1000002542,20240915,GATEWAY,PAID,26136.0
7000002543,1000002543,20241123,CARD,PAID,54450.0
7000002544,1000002544,20250522,GATEWAY,PAID,15720.0
7000002545,1000002545,20250115,GATEWAY,PAID,29403.0
7000002546,1000002546,20240210,CARD,PAID,28495.5
7000002547,1000002547,20240720,GATEWAY,PAID,35685.0
7000002548,1000002548,20250914,CARD,PAID,80070.3
7000002549,1000002549,20240507,CARD,PAID,62946.3
7000002550,1000002550,,GATEWAY,FAILED,47857.68
7000002551,1000002551,20240730,GATEWAY,PAID,16141.08
7000002552,1000002552,20240920,CARD,PAID,19004.62
7000002553,1000002553,20250919,GATEWAY,PAID,43888.8
7000002554,1000002554,20240708,GATEWAY,PAID,50205.0
7000002555,1000002555,20240804,CARD,PAID,27336.0
7000002556,1000002556,20250524,CARD,PAID,11761.2
7000002557,1000002557,20240515,GATEWAY,PAID,65904.75
7000002558,1000002558,20250218,CARD,PAID,42064.2
7000002559,1000002559,,GATEWAY,PENDING,31082.16
7000002560,1000002560,20250506,CARD,PAID,54450.0
7000002561,1000002561,20241203,TRANSFER,PAID,32670.0
7000002562,1000002562,20240622,CARD,PAID,42664.2
7000002563,1000002563,20241221,GATEWAY,PAID,129139.35
7000002564,1000002564,20240117,GATEWAY,PAID,44624.4
7000002565,1000002565,20240714,CARD,PAID,58399.2
7000002566,1000002566,20250519,CARD,PAID,30303.0
7000002567,1000002567,20250703,TRANSFER,PAID,35574.0
7000002568,1000002568,20250123,CARD,PAID,28488.0
7000002569,1000002569,20250510,CASH,PAID,15246.0
7000002570,1000002570,20241220,CARD,PAID,56918.4
7000002571,1000002571,20250212,CASH,PAID,45099.12
7000002572,1000002572,20250104,GATEWAY,PAID,70977.15
7000002573,1000002573,20241118,GATEWAY,PAID,52927.5
7000002574,1000002574,20250916,GATEWAY,PAID,29659.2
7000002575,1000002575,20240728,CARD,PAID,81486.0
7000002576,1000002576,20240504,CARD,PAID,42364.2
7000002577,1000002577,20240406,CARD,PAID,72600.0
7000002578,1000002578,,CASH,PENDING,13068.0
7000002579,1000002579,20250922,CARD,PAID,29403.0
7000002580,1000002580,20240906,GATEWAY,PAID,70673.28
7000002581,1000002581,20240305,CARD,PAID,45229.8
7000002582,1000002582,20240223,GATEWAY,PAID,61956.6
7000002583,1000002583,20250202,CARD,PAID,56076.0
7000002584,1000002584,20250208,CARD,PAID,16335.0
7000002585,1000002585,,CARD,FAILED,30240.0
7000002586,1000002586,20241221,CASH,PAID,31944.0
7000002587,1000002587,20250307,CARD,PAID,89298.0
7000002588,1000002588,20241014,CARD,PAID,27036.0
7000002589,1000002589,20241113,GATEWAY,PAID,49905.0
7000002590,1000002590,,CARD,FAILED,100725.0
7000002591,1000002591,20250722,CARD,PAID,82764.0
7000002592,1000002592,20240616,GATEWAY,PAID,55103.4
7000002593,1000002593,,CARD,FAILED,59895.0
7000002594,1000002594,20240926,GATEWAY,PAID,55950.0
7000002595,1000002595,20240210,GATEWAY,PAID,33870.0
7000002596,1000002596,,CARD,FAILED,49234.5
7000002597,1000002597,,CASH,FAILED,34485.0
7000002598,1000002598,20240420,CARD,PAID,14520.0
7000002599,1000002599,20241009,CARD,PAID,36300.0
7000002600,1000002600,20250218,CARD,PAID,56029.05
7000002601,1000002601,,CARD,FAILED,79497.0
7000002602,1000002602,,GATEWAY,FAILED,18142.5
7000002603,1000002603,20250706,CARD,PAID,91831.5
7000002604,1000002604,20240526,CASH,PAID,27588.0
7000002605,1000002605,20240118,GATEWAY,PAID,37500.0
7000002606,1000002606,20240115,CARD,PAID,16872.0
7000002607,1000002607,20240806,CARD,PAID,35574.0
7000002608,1000002608,20240617,CASH,PAID,43124.4
7000002609,1000002609,20250821,GATEWAY,PAID,42882.0
7000002610,1000002610,20241107,GATEWAY,PAID,27636.0
7000002611,1000002611,20241029,CARD,PAID,133399.68
7000002612,1000002612,20250719,CARD,PAID,28459.2
7000002613,1000002613,20240819,CARD,PAID,14268.0
7000002614,1000002614,20250218,TRANSFER,PAID,43981.08
7000002615,1000002615,20240926,GATEWAY,PAID,41382.0
7000002616,1000002616,20250917,CARD,PAID,66240.0
7000002617,1000002617,20250522,CARD,PAID,66429.0
7000002618,1000002618,20240621,GATEWAY,PAID,30540.0
7000002619,1000002619,20250920,CASH,PAID,12414.6
7000002620,1000002620,,GATEWAY,FAILED,36837.0
7000002621,1000002621,20250413,CARD,PAID,33628.08
7000002622,1000002622,20240315,CASH,PAID,46554.75
7000002623,1000002623,20240721,GATEWAY,PAID,48457.68
7000002624,1000002624,20241105,CARD,PAID,39204.0
7000002625,1000002625,20250204,CARD,PAID,17172.0
7000002626,1000002626,20240523,CARD,PAID,84390.0
7000002627,1000002627,20241107,CASH,PAID,36300.0
7000002628,1000002628,20240413,CASH,PAID,43124.4
7000002629,1000002629,20241104,TRANSFER,PAID,15972.0
7000002630,1000002630,20250515,CARD,PAID,58191.0
7000002631,1000002631,20240129,CARD,PAID,39433.5
7000002632,1000002632,20241023,CASH,PAID,57281.4
7000002633,1000002633,20240608,CASH,PAID,42688.8
7000002634,1000002634,20240224,CASH,PAID,63234.6
7000002635,1000002635,20250427,CARD,PAID,46957.68
7000002636,1000002636,20241211,CASH,PAID,54450.0
7000002637,1000002637,,TRANSFER,PENDING,65340.0
7000002638,1000002638,20250227,CASH,PAID,26136.0
7000002639,1000002639,20241109,CARD,PAID,52655.25
7000002640,1000002640,20241211,GATEWAY,PAID,15294.0
7000002641,1000002641,20240603,GATEWAY,PAID,40104.0
7000002642,1000002642,20240110,GATEWAY,PAID,39615.0
7000002643,1000002643,20250728,CARD,PAID,44600.28
7000002644,1000002644,20240903,CARD,PAID,36474.0
7000002645,1000002645,20241227,TRANSFER,PAID,96049.8
7000002646,1000002646,20250224,CARD,PAID,35385.0
7000002647,1000002647,20240511,CARD,PAID,27588.0
7000002648,1000002648,20241203,CARD,PAID,41894.64
7000002649,1000002649,20240718,GATEWAY,PAID,57891.0
7000002650,1000002650,20241111,GATEWAY,PAID,15901.5
7000002651,1000002651,20250607,CASH,PAID,76738.2
7000002652,1000002652,20250901,CARD,PAID,40704.0
7000002653,1000002653,20250204,CARD,PAID,13794.0
7000002654,1000002654,20240406,CASH,PAID,51727.5
7000002655,1000002655,20240127,CARD,PAID,81849.0
7000002656,1000002656,20240813,CASH,PAID,53361.0
7000002657,1000002657,20250511,TRANSFER,PAID,30346.8
7000002658,1000002658,20240602,CASH,PAID,102583.8
7000002659,1000002659,20250504,CARD,PAID,97794.3
7000002660,1000002660,,CARD,PENDING,33570.0
7000002661,1000002661,20250315,GATEWAY,PAID,26513.28
7000002662,1000002662,20250421,CASH,PAID,32016.6
7000002663,1000002663,20240121,GATEWAY,PAID,15720.0
7000002664,1000002664,20240723,GATEWAY,PAID,35203.5
7000002665,1000002665,20250226,GATEWAY,PAID,17968.5
7000002666,1000002666,20240805,CASH,PAID,36300.0
7000002667,1000002667,20240204,CASH,PAID,16008.3
7000002668,1000002668,20250927,CARD,PAID,94672.5
7000002669,1000002669,20250105,CARD,PAID,61095.0
7000002670,1000002670,,GATEWAY,FAILED,48453.0
7000002671,1000002671,,CASH,FAILED,25613.28
7000002672,1000002672,20250304,CARD,PAID,37243.8
7000002673,1000002673,20240506,CASH,PAID,13068.0
7000002674,1000002674,20240911,CARD,REFUNDED,79134.0
7000002675,1000002675,20240512,GATEWAY,PAID,35385.0
7000002676,1000002676,20250107,CARD,PAID,36774.0
7000002677,1000002677,20250506,CARD,PAID,43734.0
7000002678,1000002678,20240305,CARD,PAID,79932.6
7000002679,1000002679,20250428,CARD,PAID,42688.8
7000002680,1000002680,20240703,CARD,PAID,18142.5
7000002681,1000002681,20250202,GATEWAY,PAID,48090.0
7000002682,1000002682,20241124,CARD,PAID,18104.62
7000002683,1000002683,20240115,CARD,PAID,13068.0
7000002684,1000002684,,TRANSFER,FAILED,16335.0
7000002685,1000002685,20250706,CARD,PAID,54450.0
7000002686,1000002686,,GATEWAY,FAILED,53361.0
7000002687,1000002687,20250628,GATEWAY,REFUNDED,104935.8
7000002688,1000002688,20240405,CARD,PAID,76631.4
7000002689,1000002689,20240618,TRANSFER,REFUNDED,39131.4
7000002690,1000002690,20240304,CARD,PAID,17242.5
7000002691,1000002691,20240306,CASH,PAID,17242.5
7000002692,1000002692,20250918,CARD,PAID,57818.4
7000002693,1000002693,20250902,GATEWAY,PAID,84109.2
7000002694,1000002694,,GATEWAY,FAILED,82466.1
7000002695,1000002695,20250823,CARD,PAID,31036.5
7000002696,1000002696,20250609,CARD,PAID,37200.0
7000002697,1000002697,,CARD,FAILED,86386.5
7000002698,1000002698,20240707,CASH,PAID,13068.0
7000002699,1000002699,20241210,CARD,PAID,71148.0
7000002700,1000002700,20240817,CARD,PAID,55902.0
7000002701,1000002701,20250915,CARD,PAID,77647.8
7000002702,1000002702,20241009,CARD,PAID,13314.6
7000002703,1000002703,20241209,GATEWAY,PAID,55513.88
7000002704,1000002704,20240709,CARD,PAID,58697.1
7000002705,1000002705,20250721,CASH,PAID,51618.6
7000002706,1000002706,20241223,GATEWAY,PAID,49624.2
7000002707,1000002707,20240407,CARD,PAID,43588.8
7000002708,1000002708,20240318,CARD,PAID,43560.0
7000002709,1000002709,20240706,GATEWAY,REFUNDED,61303.2
7000002710,1000002710,20250112,TRANSFER,PAID,26136.0
7000002711,1000002711,20241217,GATEWAY,PAID,29649.6
7000002712,1000002712,20250907,CARD,PAID,18676.35
7000002713,1000002713,20250902,GATEWAY,PAID,19057.5
7000002714,1000002714,20250204,CARD,PAID,21165.0
7000002715,1000002715,20240219,CASH,PAID,43287.75
7000002716,1000002716,20250125,GATEWAY,PAID,43753.2
7000002717,1000002717,20240611,CARD,PAID,67881.0
7000002718,1000002718,20250523,GATEWAY,PAID,52163.1
7000002719,1000002719,20250625,CASH,PAID,12806.64
7000002720,1000002720,,CARD,FAILED,27442.8
7000002721,1000002721,20240614,CASH,REFUNDED,106359.0
7000002722,1000002722,20241118,CARD,PAID,44760.0
7000002723,1000002723,20240916,CARD,PAID,26136.0
7000002724,1000002724,20241214,CARD,REFUNDED,37500.0
7000002725,1000002725,20250817,CARD,PAID,15246.0
7000002726,1000002726,,CARD,FAILED,58697.1
7000002727,1000002727,,CARD,FAILED,16335.0
7000002728,1000002728,20241126,CARD,PAID,28488.0
7000002729,1000002729,20240406,CASH,PAID,41382.0
7000002730,1000002730,20250122,CASH,REFUNDED,13794.0
7000002731,1000002731,20250910,CASH,PAID,39131.4
7000002732,1000002732,20250204,CARD,PAID,76230.0
7000002733,1000002733,20250118,CARD,PAID,101315.4
7000002734,1000002734,20240706,GATEWAY,PAID,97465.5
7000002735,1000002735,20250912,CASH,PAID,53905.5
7000002736,1000002736,20250120,CARD,PAID,69696.0
7000002737,1000002737,20241016,CARD,PAID,50965.2
7000002738,1000002738,20250223,CARD,PAID,83036.25
7000002739,1000002739,20240711,CARD,PAID,41594.64
7000002740,1000002740,20240521,CARD,PAID,55030.8
7000002741,1000002741,20250909,GATEWAY,PAID,74498.25
7000002742,1000002742,20240704,TRANSFER,PAID,44104.5
7000002743,1000002743,20241027,CASH,PAID,49005.0
7000002744,1000002744,20250611,CASH,PAID,37352.7
7000002745,1000002745,20250329,GATEWAY,PAID,42882.0
7000002746,1000002746,20240116,CASH,PAID,45738.0
7000002747,1000002747,20250425,GATEWAY,PAID,79525.8
7000002748,1000002748,20241110,TRANSFER,PAID,43269.6
7000002749,1000002749,,CARD,FAILED,115782.48
7000002750,1000002750,20250803,GATEWAY,PAID,38443.8
7000002751,1000002751,20250808,CASH,PAID,45287.88
7000002752,1000002752,20240608,CASH,PAID,92565.0
7000002753,1000002753,,GATEWAY,FAILED,99628.74
7000002754,1000002754,20241211,CARD,PAID,51262.62
7000002755,1000002755,20240624,GATEWAY,PAID,16146.0
7000002756,1000002756,20240729,CARD,PAID,18142.5
7000002757,1000002757,20250328,GATEWAY,PAID,40404.0
7000002758,1000002758,20240626,GATEWAY,PAID,55894.5
7000002759,1000002759,,CARD,FAILED,53361.0
7000002760,1000002760,20250622,CARD,PAID,36300.0
7000002761,1000002761,20250731,GATEWAY,PAID,77321.1
7000002762,1000002762,20250529,CARD,PAID,43588.8
7000002763,1000002763,20250413,GATEWAY,PAID,19350.0
7000002764,1000002764,20250903,CARD,PAID,29040.0
7000002765,1000002765,20240311,CARD,PAID,26136.0
7000002766,1000002766,20250222,CARD,PAID,39619.92
7000002767,1000002767,20240617,CARD,PAID,40704.0
7000002768,1000002768,20250412,CARD,PAID,40404.0
7000002769,1000002769,20250307,CASH,REFUNDED,51727.5
7000002770,1000002770,,GATEWAY,FAILED,48924.9
7000002771,1000002771,20241118,GATEWAY,PAID,55650.0
7000002772,1000002772,20240406,CARD,PAID,78988.8
7000002773,1000002773,,CARD,FAILED,30603.0
7000002774,1000002774,20250127,CARD,PAID,53678.62
7000002775,1000002775,20250412,CARD,PAID,53361.0
7000002776,1000002776,20250625,CARD,PAID,58100.25
7000002777,1000002777,20240320,CARD,PAID,26136.0
7000002778,1000002778,20250409,CARD,PAID,48024.9
7000002779,1000002779,,GATEWAY,FAILED,46938.0
7000002780,1000002780,20250226,CARD,PAID,27036.0
7000002781,1000002781,20250617,GATEWAY,PAID,65378.4
7000002782,1000002782,20250515,GATEWAY,PAID,52272.0
7000002783,1000002783,,TRANSFER,PENDING,14520.0
7000002784,1000002784,20250410,CASH,PAID,43451.1
7000002785,1000002785,20241019,CASH,PAID,14483.7
7000002786,1000002786,20240818,CASH,PAID,17787.0
7000002787,1000002787,20250531,CARD,PAID,18442.5
7000002788,1000002788,20250714,CARD,PAID,18987.0
7000002789,1000002789,20240116,CASH,PAID,14374.8
7000002790,1000002790,20240715,CARD,PAID,82038.0
7000002791,1000002791,20240601,CARD,PAID,18150.0
7000002792,1000002792,20250512,CASH,REFUNDED,70694.25
7000002793,1000002793,,GATEWAY,FAILED,32055.0
7000002794,1000002794,20250917,GATEWAY,PAID,31846.8
7000002795,1000002795,20250826,GATEWAY,PAID,37200.0
7000002796,1000002796,20250111,GATEWAY,PAID,33870.0
7000002797,1000002797,20250317,GATEWAY,PAID,42862.8
7000002798,1000002798,20240429,GATEWAY,PAID,29359.2
7000002799,1000002799,20250904,CASH,PAID,19565.7
7000002800,1000002800,20240603,CASH,PAID,26136.0
7000002801,1000002801,20241210,CASH,PAID,27588.0
7000002802,1000002802,,CARD,FAILED,45465.75
7000002803,1000002803,20250806,CARD,PAID,16020.0
7000002804,1000002804,20241005,GATEWAY,PAID,18966.75
7000002805,1000002805,20241208,CARD,PAID,13794.0
7000002806,1000002806,20240804,CARD,PAID,43560.0
7000002807,1000002807,20250113,GATEWAY,REFUNDED,45912.0
7000002808,1000002808,20241226,GATEWAY,REFUNDED,86822.1
7000002809,1000002809,20240617,CARD,REFUNDED,91804.8
7000002810,1000002810,20250512,CARD,PAID,13068.0
7000002811,1000002811,20250312,GATEWAY,REFUNDED,40104.0
7000002812,1000002812,20250216,CASH,PAID,32670.0
7000002813,1000002813,20240326,CASH,PAID,45738.0
7000002814,1000002814,,CARD,PENDING,85297.5
7000002815,1000002815,20240419,GATEWAY,PAID,56222.25
7000002816,1000002816,20240809,GATEWAY,PAID,26513.28
7000002817,1000002817,20241115,TRANSFER,REFUNDED,13068.0
7000002818,1000002818,20250907,CARD,REFUNDED,17235.0
7000002819,1000002819,20240226,GATEWAY,PAID,28749.6
7000002820,1000002820,20250728,CARD,PAID,42688.8
7000002821,1000002821,20250626,CARD,REFUNDED,89646.48
7000002822,1000002822,20241218,CARD,PAID,44188.8
7000002823,1000002823,20240327,CARD,PAID,72774.0
7000002824,1000002824,20241216,CASH,PAID,86394.0
7000002825,1000002825,20240716,TRANSFER,PAID,17242.5
7000002826,1000002826,,CARD,FAILED,18687.0
7000002827,1000002827,20241005,CARD,PAID,54450.0
7000002828,1000002828,,TRANSFER,FAILED,43560.0
7000002829,1000002829,20250513,TRANSFER,PAID,39930.0
7000002830,1000002830,20240917,CARD,PAID,36783.6
7000002831,1000002831,20240915,CARD,PAID,39315.0
7000002832,1000002832,20241225,CARD,PAID,13968.0
7000002833,1000002833,20240408,GATEWAY,PAID,17535.0
7000002834,1000002834,20240704,CARD,PAID,48327.0
7000002835,1000002835,20250226,CARD,PAID,47020.2
7000002836,1000002836,20250928,GATEWAY,PAID,130055.4
7000002837,1000002837,20250605,CASH,PAID,118102.05
7000002838,1000002838,,CARD,FAILED,47916.0
7000002839,1000002839,,CASH,FAILED,45738.0
7000002840,1000002840,20241104,CARD,PAID,50205.0
7000002841,1000002841,20250807,CARD,PAID,13968.0
7000002842,1000002842,20250511,CASH,PAID,34303.5
7000002843,1000002843,20250211,CARD,REFUNDED,53578.8
7000002844,1000002844,20250920,CARD,PAID,18351.75
7000002845,1000002845,20240711,TRANSFER,PAID,57172.5
7000002846,1000002846,20241008,CARD,PAID,37800.0
7000002847,1000002847,20240503,CARD,PAID,19350.0
7000002848,1000002848,20250827,GATEWAY,PAID,15420.0
7000002849,1000002849,20240225,CARD,PAID,54561.0
7000002850,1000002850,20250701,CASH,PAID,41382.0
7000002851,1000002851,20250122,CARD,PAID,44460.0
7000002852,1000002852,,TRANSFER,FAILED,14229.6
7000002853,1000002853,20250517,GATEWAY,PAID,33570.0
7000002854,1000002854,20250509,CARD,PAID,16746.0
7000002855,1000002855,20241220,GATEWAY,PAID,36183.6
7000002856,1000002856,20250627,GATEWAY,PAID,40404.0
7000002857,1000002857,20241007,CARD,PAID,115608.0
7000002858,1000002858,20250922,CARD,PAID,55350.0
7000002859,1000002859,20250625,CARD,PAID,58283.28
7000002860,1000002860,,CARD,FAILED,106805.25
7000002861,1000002861,20240906,CARD,PAID,66540.0
7000002862,1000002862,20250721,CARD,PAID,67919.4
7000002863,1000002863,20240529,GATEWAY,PAID,14229.6
7000002864,1000002864,20240108,CARD,PAID,43560.0
7000002865,1000002865,20241010,GATEWAY,PAID,39319.92
7000002866,1000002866,20240822,GATEWAY,PAID,116679.9
7000002867,1000002867,20240719,CARD,PAID,42688.8
7000002868,1000002868,,CARD,FAILED,33216.6
7000002869,1000002869,20240424,CASH,PAID,82764.0
7000002870,1000002870,,CASH,PENDING,13794.0
7000002871,1000002871,20240222,CASH,PAID,38115.0
7000002872,1000002872,20250206,GATEWAY,PAID,65151.0
