session_id,customer_sk,channel_sk,source,device,date_sk,converted_flag,orders_attributed,revenue_attributed
11000002962,1441,1,direct,mobile,20250113,0,0,0.0
11000002963,682,1,direct,desktop,20240112,0,0,0.0
11000002964,93,1,referral,mobile,20250529,0,0,0.0
11000002966,763,1,referral,desktop,20240811,0,0,0.0
11000002967,1325,1,direct,mobile,20250721,0,0,0.0
11000002968,271,1,referral,mobile,20240321,0,0,0.0
11000002970,1141,1,social,desktop,20241213,0,0,0.0
11000002971,913,1,email,mobile,20240408,0,0,0.0
11000002972,1379,1,ads,desktop,20250203,0,0,0.0
11000002974,916,1,direct,mobile,20250829,0,0,0.0
11000002975,473,1,direct,desktop,20240702,0,0,0.0
11000002976,914,1,ads,mobile,20240918,0,0,0.0
11000002977,1305,1,social,tablet,20240516,0,0,0.0
11000002979,1082,1,direct,desktop,20241102,0,0,0.0
11000002980,786,1,referral,mobile,20240809,0,0,0.0
11000002982,1156,1,direct,desktop,20240925,0,0,0.0
11000002983,1176,1,ads,desktop,20240824,0,0,0.0
11000002985,697,1,ads,desktop,20250704,0,0,0.0
11000002986,1471,1,referral,mobile,20240315,0,0,0.0
11000002987,389,1,social,mobile,20240906,0,0,0.0
11000002988,803,1,direct,desktop,20250209,0,0,0.0
11000002989,531,1,direct,mobile,20241022,0,0,0.0
11000002990,1020,1,direct,mobile,20240825,0,0,0.0
11000002991,50,1,ads,mobile,20250512,0,0,0.0
11000002992,399,1,ads,tablet,20240702,0,0,0.0
11000002994,416,1,ads,mobile,20241207,0,0,0.0
11000002995,1322,1,ads,mobile,20250408,0,0,0.0
11000002996,114,1,direct,desktop,20250111,0,0,0.0
11000002998,136,1,email,mobile,20240126,0,0,0.0
11000003000,1089,1,direct,desktop,20240328,0,0,0.0
11000003003,776,1,referral,desktop,20240222,0,0,0.0
11000003004,1234,1,social,tablet,20240220,0,0,0.0
11000003005,231,1,direct,mobile,20241223,0,0,0.0
11000003006,310,1,social,mobile,20240801,0,0,0.0
11000003009,1497,1,ads,desktop,20240918,0,0,0.0
11000003011,1253,1,email,desktop,20250527,0,0,0.0
11000003014,202,1,email,mobile,20250121,0,0,0.0
11000003015,1110,1,direct,mobile,20250612,0,0,0.0
11000003021,1482,1,direct,mobile,20250709,0,0,0.0
11000003029,1216,1,referral,desktop,20240905,0,0,0.0
11000003031,325,1,email,desktop,20250522,0,0,0.0
11000003034,1166,1,ads,mobile,20250814,0,0,0.0
11000003037,147,1,ads,mobile,20250815,0,0,0.0
11000003039,721,1,direct,desktop,20250524,0,0,0.0
11000003040,241,1,direct,mobile,20250723,0,0,0.0
11000003042,1306,1,ads,mobile,20250318,0,0,0.0
11000003043,1033,1,social,mobile,20241023,0,0,0.0
11000003044,915,1,direct,mobile,20250212,0,0,0.0
11000003045,1089,1,direct,desktop,20240518,0,0,0.0
11000003051,953,1,ads,mobile,20240918,0,0,0.0
11000003052,1212,1,email,mobile,20250817,0,0,0.0
11000003053,731,1,email,desktop,20250512,0,0,0.0
11000003056,647,1,ads,desktop,20240120,0,0,0.0
11000003064,154,1,referral,mobile,20240320,0,0,0.0
11000003065,516,1,direct,mobile,20241106,0,0,0.0
11000003066,186,1,direct,mobile,20240611,0,0,0.0
11000003067,519,1,ads,mobile,20250715,0,0,0.0
11000003068,447,1,email,desktop,20250811,0,0,0.0
11000003069,889,1,direct,mobile,20241116,0,0,0.0
11000003070,1195,1,social,mobile,20240609,0,0,0.0
11000003071,167,1,direct,mobile,20240228,0,0,0.0
11000003072,1473,1,ads,mobile,20250531,0,0,0.0
11000003074,85,1,email,mobile,20241003,0,0,0.0
11000003075,573,1,ads,mobile,20250228,0,0,0.0
11000003077,110,1,ads,mobile,20240302,0,0,0.0
11000003078,104,1,social,tablet,20241112,0,0,0.0
11000003079,1076,1,ads,desktop,20250906,0,0,0.0
11000003080,1264,1,direct,mobile,20240713,0,0,0.0
11000003081,225,1,direct,desktop,20241204,0,0,0.0
11000003082,588,1,ads,mobile,20241106,0,0,0.0
11000003083,1241,1,direct,mobile,20250318,0,0,0.0
11000003084,180,1,direct,mobile,20250721,0,0,0.0
11000003085,799,1,referral,desktop,20240408,0,0,0.0
11000003087,1081,1,direct,mobile,20240206,0,0,0.0
11000003089,877,1,referral,tablet,20250723,0,0,0.0
11000003090,1273,1,direct,desktop,20250217,0,0,0.0
11000003092,311,1,direct,mobile,20250301,0,0,0.0
11000003093,1077,1,referral,desktop,20250923,0,0,0.0
11000003094,637,1,direct,mobile,20240805,0,0,0.0
11000003096,634,1,ads,mobile,20240912,0,0,0.0
11000003099,665,1,direct,mobile,20250902,0,0,0.0
11000003100,1010,1,direct,mobile,20250421,0,0,0.0
11000003101,483,1,social,mobile,20250310,0,0,0.0
11000003102,285,1,ads,tablet,20250817,0,0,0.0
11000003103,730,1,ads,mobile,20250802,0,0,0.0
11000003104,1077,1,email,mobile,20250518,0,0,0.0
11000003105,1458,1,ads,desktop,20250621,0,0,0.0
11000003107,728,1,referral,tablet,20240722,0,0,0.0
11000003108,1061,1,direct,desktop,20241101,0,0,0.0
11000003111,1165,1,social,mobile,20241005,0,0,0.0
11000003112,660,1,direct,tablet,20241016,0,0,0.0
11000003113,321,1,referral,mobile,20250813,0,0,0.0
11000003114,681,1,direct,desktop,20241105,0,0,0.0
11000003117,926,1,direct,mobile,20240222,0,0,0.0
11000003119,108,1,ads,mobile,20240828,0,0,0.0
11000003121,1465,1,email,mobile,20250831,0,0,0.0
11000003123,710,1,direct,mobile,20240422,0,0,0.0
11000003125,771,1,direct,mobile,20250308,0,0,0.0
11000003126,466,1,direct,mobile,20241024,0,0,0.0
11000003128,1136,1,direct,mobile,20241014,0,0,0.0
11000003129,1292,1,referral,mobile,20240329,0,0,0.0
11000003131,375,1,referral,mobile,20240306,0,0,0.0
11000003132,147,1,ads,mobile,20240112,0,0,0.0
11000003133,332,1,ads,mobile,20240502,0,0,0.0
11000003136,797,1,direct,desktop,20240330,0,0,0.0
11000003139,17,1,ads,mobile,20240221,0,0,0.0
11000003140,1260,1,referral,mobile,20241014,0,0,0.0
11000003141,1398,1,ads,mobile,20240315,0,0,0.0
11000003142,22,1,direct,mobile,20240305,0,0,0.0
11000003144,78,1,direct,mobile,20241222,0,0,0.0
11000003146,1420,1,email,tablet,20240913,0,0,0.0
11000003147,154,1,ads,mobile,20250513,0,0,0.0
11000003148,660,1,ads,mobile,20241130,0,0,0.0
11000003149,1281,1,email,desktop,20241111,0,0,0.0
11000003150,6,1,social,desktop,20250303,0,0,0.0
11000003151,1053,1,direct,mobile,20240824,0,0,0.0
11000003153,94,1,social,mobile,20240721,0,0,0.0
11000003156,1466,1,direct,desktop,20250418,0,0,0.0
11000003158,912,1,direct,mobile,20250504,0,0,0.0
11000003160,190,1,referral,desktop,20240316,0,0,0.0
11000003161,908,1,social,desktop,20250702,0,0,0.0
11000003163,428,1,direct,mobile,20240731,0,0,0.0
11000003164,1080,1,referral,mobile,20240710,0,0,0.0
11000003165,1257,1,ads,mobile,20250423,0,0,0.0
11000003167,255,1,direct,tablet,20241110,0,0,0.0
11000003169,769,1,ads,mobile,20240309,0,0,0.0
11000003170,456,1,social,mobile,20240724,0,0,0.0
11000003172,292,1,direct,desktop,20250607,0,0,0.0
11000003177,137,1,direct,desktop,20250613,0,0,0.0
11000003178,800,1,direct,mobile,20241121,0,0,0.0
11000003179,737,1,ads,desktop,20240213,0,0,0.0
11000003181,1009,1,direct,mobile,20250407,0,0,0.0
11000003183,1226,1,email,mobile,20240605,0,0,0.0
11000003185,230,1,direct,mobile,20240319,0,0,0.0
11000003188,1312,1,referral,desktop,20250805,0,0,0.0
11000003189,652,1,direct,desktop,20250331,0,0,0.0
11000003190,383,1,ads,mobile,20250428,0,0,0.0
11000003191,249,1,direct,mobile,20250515,0,0,0.0
11000003192,1359,1,social,mobile,20241124,0,0,0.0
11000003193,1414,1,direct,mobile,20250323,0,0,0.0
11000003194,484,1,ads,desktop,20240324,0,0,0.0
11000003195,846,1,referral,desktop,20250317,0,0,0.0
11000003196,1037,1,direct,mobile,20250212,0,0,0.0
11000003198,1424,1,ads,mobile,20240613,0,0,0.0
11000003199,778,1,direct,desktop,20240118,0,0,0.0
11000003202,498,1,referral,mobile,20241219,0,0,0.0
11000003205,356,1,direct,mobile,20240109,0,0,0.0
11000003206,692,1,social,desktop,20240812,0,0,0.0
11000003207,368,1,direct,desktop,20240418,0,0,0.0
11000003209,1031,1,direct,desktop,20250322,0,0,0.0
11000003211,413,1,direct,mobile,20240222,0,0,0.0
11000003212,753,1,direct,desktop,20250830,0,0,0.0
11000003213,1493,1,social,mobile,20240722,0,0,0.0
11000003214,1036,1,social,mobile,20250816,0,0,0.0
11000003217,582,1,ads,desktop,20250102,0,0,0.0
11000003218,246,1,direct,mobile,20241002,0,0,0.0
11000003221,346,1,direct,mobile,20241005,0,0,0.0
11000003223,1262,1,direct,mobile,20250314,0,0,0.0
11000003224,1226,1,social,mobile,20250205,0,0,0.0
11000003225,133,1,direct,desktop,20240109,0,0,0.0
11000003229,253,1,social,desktop,20240818,0,0,0.0
11000003232,820,1,social,mobile,20240701,0,0,0.0
11000003233,53,1,referral,desktop,20240513,0,0,0.0
11000003234,204,1,direct,mobile,20241201,0,0,0.0
11000003235,53,1,ads,mobile,20250402,0,0,0.0
11000003236,1361,1,email,mobile,20250211,0,0,0.0
11000003239,1208,1,direct,mobile,20250218,0,0,0.0
11000003240,1348,1,ads,mobile,20240531,0,0,0.0
11000003242,1424,1,email,mobile,20240907,0,0,0.0
11000003243,1337,1,direct,mobile,20250807,0,0,0.0
11000003245,575,1,referral,mobile,20241218,0,0,0.0
11000003247,1299,1,direct,mobile,20240727,0,0,0.0
11000003248,415,1,referral,mobile,20250413,0,0,0.0
11000003249,1087,1,direct,mobile,20250202,0,0,0.0
11000003250,1210,1,direct,mobile,20240910,0,0,0.0
11000003251,1424,1,ads,mobile,20240812,0,0,0.0
11000003252,1389,1,direct,mobile,20240910,0,0,0.0
11000003253,869,1,direct,mobile,20250721,0,0,0.0
11000003257,1307,1,social,mobile,20240824,0,0,0.0
11000003259,609,1,ads,desktop,20241209,0,0,0.0
11000003260,697,1,ads,desktop,20240313,0,0,0.0
11000003261,847,1,direct,mobile,20250107,0,0,0.0
11000003263,1005,1,ads,mobile,20240609,0,0,0.0
11000003264,588,1,social,desktop,20240531,0,0,0.0
11000003265,666,1,email,mobile,20250817,0,0,0.0
11000003266,169,1,ads,mobile,20240120,0,0,0.0
11000003267,646,1,referral,mobile,20250421,0,0,0.0
11000003268,1206,1,direct,desktop,20240826,0,0,0.0
11000003269,1077,1,referral,mobile,20240530,0,0,0.0
11000003270,973,1,ads,mobile,20241019,0,0,0.0
11000003271,475,1,ads,mobile,20240201,0,0,0.0
11000003272,889,1,ads,desktop,20240612,0,0,0.0
11000003274,19,1,direct,desktop,20240601,0,0,0.0
11000003275,1229,1,direct,mobile,20240408,0,0,0.0
11000003276,669,1,direct,mobile,20240524,0,0,0.0
11000003278,104,1,social,desktop,20240705,0,0,0.0
11000003279,676,1,direct,mobile,20250125,0,0,0.0
11000003281,384,1,ads,tablet,20241121,0,0,0.0
11000003282,652,1,ads,mobile,20240911,0,0,0.0
11000003283,126,1,ads,mobile,20250115,0,0,0.0
11000003284,600,1,direct,mobile,20250314,0,0,0.0
11000003286,721,1,direct,desktop,20240817,0,0,0.0
11000003287,1476,1,email,desktop,20240514,0,0,0.0
11000003288,725,1,direct,desktop,20250104,0,0,0.0
11000003289,1228,1,email,mobile,20241029,0,0,0.0
11000003294,209,1,referral,mobile,20241027,0,0,0.0
11000003295,261,1,ads,mobile,20240601,0,0,0.0
11000003296,1054,1,ads,desktop,20250604,0,0,0.0
11000003297,1104,1,ads,desktop,20250416,0,0,0.0
11000003300,1290,1,ads,desktop,20240314,0,0,0.0
11000003304,162,1,direct,mobile,20241003,0,0,0.0
11000003305,1227,1,social,mobile,20240519,0,0,0.0
11000003306,12,1,social,mobile,20241011,0,0,0.0
11000003308,309,1,referral,mobile,20240408,0,0,0.0
11000003309,3,1,direct,mobile,20240427,0,0,0.0
11000003311,772,1,social,mobile,20240412,0,0,0.0
11000003312,348,1,direct,mobile,20250220,0,0,0.0
11000003314,269,1,email,desktop,20241211,0,0,0.0
11000003315,661,1,email,desktop,20250617,0,0,0.0
11000003316,651,1,referral,mobile,20250812,0,0,0.0
11000003319,946,1,ads,mobile,20250515,0,0,0.0
11000003320,540,1,ads,mobile,20240114,0,0,0.0
11000003322,1424,1,social,mobile,20240918,0,0,0.0
11000003323,402,1,direct,mobile,20250312,0,0,0.0
11000003324,829,1,direct,desktop,20240731,0,0,0.0
11000003326,1368,1,ads,mobile,20241231,0,0,0.0
11000003330,806,1,ads,tablet,20240610,0,0,0.0
11000003331,713,1,direct,mobile,20250712,0,0,0.0
11000003332,442,1,social,mobile,20240329,0,0,0.0
11000003333,1169,1,social,mobile,20241201,0,0,0.0
11000003335,400,1,direct,desktop,20240521,0,0,0.0
11000003337,979,1,ads,desktop,20250120,0,0,0.0
11000003338,883,1,referral,mobile,20250213,0,0,0.0
11000003339,242,1,email,mobile,20250502,0,0,0.0
11000003340,1143,1,email,desktop,20250313,0,0,0.0
11000003341,718,1,ads,mobile,20250730,0,0,0.0
11000003342,966,1,direct,mobile,20240516,0,0,0.0
11000003344,479,1,direct,mobile,20241129,0,0,0.0
11000003345,559,1,ads,mobile,20250731,0,0,0.0
11000003348,661,1,direct,mobile,20250628,0,0,0.0
11000003351,434,1,ads,desktop,20240513,0,0,0.0
11000003353,1283,1,social,desktop,20241026,0,0,0.0
11000003354,1312,1,referral,mobile,20240508,0,0,0.0
11000003355,174,1,email,mobile,20240130,0,0,0.0
11000003356,904,1,direct,desktop,20240505,0,0,0.0
11000003359,957,1,referral,mobile,20240727,0,0,0.0
11000003361,1085,1,direct,mobile,20250311,0,0,0.0
11000003363,583,1,ads,mobile,20240217,0,0,0.0
11000003364,1103,1,email,mobile,20240618,0,0,0.0
11000003365,69,1,direct,mobile,20240201,0,0,0.0
11000003367,560,1,social,desktop,20240504,0,0,0.0
11000003368,1396,1,referral,mobile,20240213,0,0,0.0
11000003369,489,1,direct,desktop,20240807,0,0,0.0
11000003370,752,1,referral,mobile,20240829,0,0,0.0
11000003371,259,1,ads,mobile,20250125,0,0,0.0
11000003372,772,1,email,desktop,20250213,0,0,0.0
11000003373,1497,1,ads,desktop,20250518,0,0,0.0
11000003374,619,1,direct,mobile,20240310,0,0,0.0
11000003375,639,1,direct,mobile,20250518,0,0,0.0
11000003378,1179,1,direct,mobile,20250502,0,0,0.0
11000003383,1158,1,ads,mobile,20250505,0,0,0.0
11000003386,476,1,ads,mobile,20250607,0,0,0.0
11000003388,183,1,referral,mobile,20250729,0,0,0.0
11000003389,578,1,social,desktop,20250201,0,0,0.0
11000003390,344,1,direct,mobile,20240208,0,0,0.0
11000003392,247,1,direct,mobile,20250816,0,0,0.0
11000003393,79,1,social,mobile,20250218,0,0,0.0
11000003394,896,1,direct,mobile,20250404,0,0,0.0
11000003395,663,1,ads,mobile,20250423,0,0,0.0
11000003396,1114,1,direct,desktop,20240809,0,0,0.0
11000003397,315,1,ads,mobile,20240119,0,0,0.0
11000003398,311,1,referral,mobile,20250719,0,0,0.0
11000003399,1017,1,direct,mobile,20250830,0,0,0.0
11000003400,972,1,ads,desktop,20250408,0,0,0.0
11000003401,35,1,direct,mobile,20240229,0,0,0.0
11000003404,636,1,social,desktop,20250625,0,0,0.0
11000003408,1091,1,social,mobile,20250916,0,0,0.0
11000003409,1402,1,ads,desktop,20250714,0,0,0.0
11000003410,143,1,ads,mobile,20250117,0,0,0.0
11000003416,866,1,ads,mobile,20240324,0,0,0.0
11000003420,459,1,direct,mobile,20250929,0,0,0.0
11000003421,1055,1,direct,desktop,20250202,0,0,0.0
11000003422,1290,1,direct,mobile,20240611,0,0,0.0
11000003423,1382,1,email,mobile,20250807,0,0,0.0
11000003424,192,1,ads,desktop,20240711,0,0,0.0
11000003426,815,1,direct,mobile,20250405,0,0,0.0
11000003432,739,1,ads,mobile,20240716,0,0,0.0
11000003433,1345,1,referral,desktop,20240412,0,0,0.0
11000003436,451,1,direct,desktop,20240920,0,0,0.0
11000003438,1434,1,ads,mobile,20240708,0,0,0.0
11000003439,914,1,direct,mobile,20250306,0,0,0.0
11000003440,310,1,ads,mobile,20250411,0,0,0.0
11000003441,1005,1,direct,mobile,20240619,0,0,0.0
11000003442,843,1,ads,mobile,20250620,0,0,0.0
11000003443,796,1,direct,desktop,20240923,0,0,0.0
11000003447,584,1,referral,tablet,20240804,0,0,0.0
11000003449,1363,1,ads,mobile,20250314,0,0,0.0
11000003451,759,1,direct,mobile,20240806,0,0,0.0
11000003452,1039,1,ads,desktop,20250203,0,0,0.0
11000003454,637,1,ads,mobile,20241222,0,0,0.0
11000003455,195,1,referral,mobile,20250815,0,0,0.0
11000003458,1186,1,direct,mobile,20250412,0,0,0.0
11000003460,1084,1,ads,mobile,20240809,0,0,0.0
11000003463,1090,1,direct,tablet,20240526,0,0,0.0
11000003467,1122,1,direct,mobile,20250718,0,0,0.0
11000003468,425,1,email,desktop,20241024,0,0,0.0
11000003469,1095,1,social,mobile,20250313,0,0,0.0
11000003470,1040,1,direct,desktop,20240415,0,0,0.0
11000003471,1314,1,email,mobile,20250720,0,0,0.0
11000003472,543,1,email,mobile,20250727,0,0,0.0
11000003473,840,1,direct,mobile,20240204,0,0,0.0
11000003476,935,1,direct,mobile,20250709,0,0,0.0
11000003478,239,1,direct,mobile,20241125,0,0,0.0
11000003480,801,1,direct,mobile,20241020,0,0,0.0
11000003481,1111,1,ads,mobile,20250221,0,0,0.0
11000003483,779,1,ads,mobile,20240220,0,0,0.0
11000003485,1237,1,referral,tablet,20250109,0,0,0.0
11000003486,387,1,direct,mobile,20250925,0,0,0.0
11000003487,920,1,ads,mobile,20240601,0,0,0.0
11000003488,1274,1,social,mobile,20241026,0,0,0.0
11000003489,1188,1,direct,mobile,20240818,0,0,0.0
11000003491,1234,1,email,desktop,20240102,0,0,0.0
11000003492,1282,1,direct,desktop,20250905,0,0,0.0
11000003493,175,1,ads,desktop,20250217,0,0,0.0
11000003494,751,1,direct,mobile,20241105,0,0,0.0
11000003495,1457,1,referral,desktop,20241029,0,0,0.0
11000003496,148,1,ads,mobile,20240530,0,0,0.0
11000003499,1277,1,ads,mobile,20240204,0,0,0.0
11000003500,400,1,ads,desktop,20250617,0,0,0.0
11000003501,1389,1,direct,mobile,20250711,0,0,0.0
11000003503,903,1,direct,desktop,20240630,0,0,0.0
11000003504,1341,1,direct,mobile,20240629,0,0,0.0
11000003505,772,1,social,tablet,20240325,0,0,0.0
11000003509,76,1,ads,desktop,20240527,0,0,0.0
11000003510,616,1,direct,mobile,20250426,0,0,0.0
11000003511,189,1,ads,mobile,20241014,0,0,0.0
11000003513,1440,1,direct,mobile,20240610,0,0,0.0
11000003516,957,1,social,mobile,20250828,0,0,0.0
11000003518,484,1,direct,tablet,20240124,0,0,0.0
11000003520,516,1,ads,desktop,20240407,0,0,0.0
11000003521,358,1,ads,desktop,20250309,0,0,0.0
11000003525,637,1,referral,desktop,20240203,0,0,0.0
11000003527,518,1,ads,mobile,20250622,0,0,0.0
11000003529,1304,1,direct,mobile,20241011,0,0,0.0
11000003530,1017,1,ads,tablet,20250713,0,0,0.0
11000003531,1235,1,direct,desktop,20241217,0,0,0.0
11000003533,555,1,direct,mobile,20250918,0,0,0.0
11000003534,67,1,direct,mobile,20240306,0,0,0.0
11000003537,152,1,direct,mobile,20250721,0,0,0.0
11000003538,778,1,direct,mobile,20250526,0,0,0.0
11000003539,1441,1,direct,desktop,20250106,0,0,0.0
11000003541,722,1,referral,desktop,20240622,0,0,0.0
11000003542,161,1,email,desktop,20250120,0,0,0.0
11000003544,193,1,ads,mobile,20240804,0,0,0.0
11000003545,1457,1,direct,mobile,20250823,0,0,0.0
11000003547,1432,1,referral,desktop,20250618,0,0,0.0
11000003548,1212,1,direct,desktop,20250416,0,0,0.0
11000003552,890,1,ads,mobile,20240526,0,0,0.0
11000003554,1433,1,referral,mobile,20241008,0,0,0.0
11000003555,1315,1,direct,mobile,20250208,0,0,0.0
11000003557,1462,1,direct,desktop,20250301,0,0,0.0
11000003559,1476,1,ads,mobile,20240118,0,0,0.0
11000003560,879,1,referral,desktop,20250623,0,0,0.0
11000003561,40,1,direct,desktop,20241122,0,0,0.0
11000003563,460,1,direct,mobile,20250329,0,0,0.0
11000003564,1269,1,ads,mobile,20250712,0,0,0.0
11000003565,360,1,referral,mobile,20240128,0,0,0.0
11000003566,376,1,social,desktop,20250822,0,0,0.0
11000003567,897,1,direct,desktop,20250815,0,0,0.0
11000003569,652,1,direct,desktop,20241008,0,0,0.0
11000003570,15,1,ads,desktop,20240629,0,0,0.0
11000003571,1422,1,ads,mobile,20250803,0,0,0.0
11000003572,887,1,ads,mobile,20240426,0,0,0.0
11000003573,966,1,email,desktop,20250625,0,0,0.0
11000003575,124,1,ads,mobile,20241217,0,0,0.0
11000003576,602,1,ads,mobile,20250808,0,0,0.0
11000003577,383,1,social,desktop,20250526,0,0,0.0
11000003579,408,1,ads,desktop,20240411,0,0,0.0
11000003580,98,1,ads,desktop,20240203,0,0,0.0
11000003582,391,1,direct,mobile,20250515,0,0,0.0
11000003583,335,1,email,mobile,20240308,0,0,0.0
11000003584,1457,1,referral,desktop,20240827,1,1,30492.0
11000003585,1402,1,email,desktop,20250128,0,0,0.0
11000003586,1431,1,direct,mobile,20250731,0,0,0.0
11000003587,153,1,ads,mobile,20250524,0,0,0.0
11000003589,245,1,referral,desktop,20240907,0,0,0.0
11000003591,37,1,social,mobile,20240821,0,0,0.0
11000003592,1198,1,referral,mobile,20250824,0,0,0.0
11000003593,1122,1,direct,desktop,20240605,0,0,0.0
11000003594,1050,1,direct,desktop,20240128,0,0,0.0
11000003595,761,1,direct,mobile,20240515,0,0,0.0
11000003596,695,1,social,mobile,20250518,1,1,80779.2
11000003597,1058,1,direct,desktop,20241121,0,0,0.0
11000003599,1124,1,email,mobile,20240320,0,0,0.0
11000003600,1403,1,ads,desktop,20250206,0,0,0.0
11000003601,607,1,referral,mobile,20240412,0,0,0.0
11000003604,797,1,referral,mobile,20240711,0,0,0.0
11000003605,612,1,direct,desktop,20250325,0,0,0.0
11000003608,437,1,direct,mobile,20240610,0,0,0.0
11000003610,1423,1,ads,mobile,20250609,0,0,0.0
11000003611,246,1,social,desktop,20240723,0,0,0.0
11000003612,869,1,direct,mobile,20250213,0,0,0.0
11000003613,566,1,email,mobile,20240410,0,0,0.0
11000003614,957,1,direct,desktop,20240516,0,0,0.0
11000003615,1159,1,ads,mobile,20240130,0,0,0.0
11000003616,1430,1,social,mobile,20250731,0,0,0.0
11000003617,1198,1,referral,tablet,20250224,0,0,0.0
11000003618,827,1,referral,desktop,20240426,0,0,0.0
11000003619,89,1,direct,mobile,20250325,0,0,0.0
11000003620,483,1,social,mobile,20250526,0,0,0.0
11000003621,465,1,ads,desktop,20250816,0,0,0.0
11000003622,501,1,direct,mobile,20250712,0,0,0.0
11000003623,799,1,email,mobile,20240208,0,0,0.0
11000003624,1057,1,ads,mobile,20240103,0,0,0.0
11000003627,478,1,direct,mobile,20250331,0,0,0.0
11000003638,227,1,direct,mobile,20240830,0,0,0.0
11000003641,280,1,ads,mobile,20241116,0,0,0.0
11000003644,415,1,direct,desktop,20250507,0,0,0.0
11000003648,616,1,ads,mobile,20241216,0,0,0.0
11000003649,1013,1,email,desktop,20240613,0,0,0.0
11000003650,265,1,email,mobile,20240801,0,0,0.0
11000003651,1000,1,social,mobile,20240823,0,0,0.0
11000003652,1040,1,social,mobile,20250706,0,0,0.0
11000003653,564,1,ads,mobile,20250219,0,0,0.0
11000003654,937,1,direct,mobile,20250705,0,0,0.0
11000003655,1361,1,ads,desktop,20250209,0,0,0.0
11000003657,874,1,direct,mobile,20240223,0,0,0.0
11000003658,1195,1,direct,mobile,20250529,0,0,0.0
11000003660,1487,1,direct,mobile,20240525,0,0,0.0
11000003661,538,1,ads,mobile,20241222,0,0,0.0
11000003662,1429,1,ads,mobile,20240827,0,0,0.0
11000003663,404,1,ads,mobile,20250812,0,0,0.0
11000003665,381,1,direct,desktop,20240229,0,0,0.0
11000003666,142,1,social,desktop,20241010,0,0,0.0
11000003667,1170,1,ads,desktop,20250630,0,0,0.0
11000003668,1450,1,ads,mobile,20241224,0,0,0.0
11000003669,1340,1,social,desktop,20241007,0,0,0.0
11000003670,121,1,referral,mobile,20240717,0,0,0.0
11000003671,274,1,direct,mobile,20241119,0,0,0.0
11000003672,616,1,direct,mobile,20250606,0,0,0.0
11000003674,631,1,direct,desktop,20250330,0,0,0.0
11000003676,771,1,direct,mobile,20250506,0,0,0.0
11000003677,399,1,social,mobile,20250707,0,0,0.0
11000003678,188,1,direct,desktop,20240802,0,0,0.0
11000003679,1317,1,direct,mobile,20250212,0,0,0.0
11000003680,1400,1,ads,mobile,20250912,0,0,0.0
11000003681,906,1,ads,desktop,20240426,1,1,29040.0
11000003683,278,1,direct,mobile,20240306,0,0,0.0
11000003685,136,1,direct,mobile,20250111,0,0,0.0
11000003686,551,1,direct,tablet,20250916,0,0,0.0
11000003687,977,1,email,mobile,20250723,0,0,0.0
11000003688,450,1,ads,mobile,20250609,0,0,0.0
11000003689,1237,1,direct,desktop,20240726,0,0,0.0
11000003690,1179,1,ads,desktop,20250722,0,0,0.0
11000003691,1320,1,ads,mobile,20241216,0,0,0.0
11000003692,1015,1,email,mobile,20240811,0,0,0.0
11000003694,645,1,email,mobile,20240309,0,0,0.0
11000003696,485,1,direct,desktop,20240220,0,0,0.0
11000003697,242,1,direct,mobile,20241019,0,0,0.0
11000003702,273,1,referral,desktop,20240107,0,0,0.0
11000003703,918,1,email,mobile,20241020,0,0,0.0
11000003705,1076,1,direct,desktop,20250630,0,0,0.0
11000003707,623,1,direct,desktop,20250108,0,0,0.0
11000003710,733,1,referral,mobile,20250904,0,0,0.0
11000003712,270,1,ads,desktop,20240111,0,0,0.0
11000003713,29,1,direct,mobile,20250227,0,0,0.0
11000003714,589,1,direct,mobile,20250515,0,0,0.0
11000003716,349,1,direct,mobile,20250517,0,0,0.0
11000003720,868,1,referral,mobile,20250424,0,0,0.0
11000003721,432,1,ads,desktop,20240918,0,0,0.0
11000003722,1092,1,ads,desktop,20240310,0,0,0.0
11000003723,812,1,social,mobile,20250629,0,0,0.0
11000003726,675,1,ads,mobile,20250908,0,0,0.0
11000003728,975,1,email,mobile,20240907,0,0,0.0
11000003729,1254,1,ads,desktop,20250222,0,0,0.0
11000003733,171,1,direct,mobile,20250419,0,0,0.0
11000003735,989,1,referral,tablet,20240506,0,0,0.0
11000003736,588,1,ads,mobile,20240430,0,0,0.0
11000003737,1393,1,ads,mobile,20250102,0,0,0.0
11000003738,449,1,direct,mobile,20240322,0,0,0.0
11000003741,1113,1,referral,mobile,20240310,0,0,0.0
11000003742,1078,1,direct,mobile,20240116,0,0,0.0
11000003744,970,1,direct,mobile,20250211,0,0,0.0
11000003746,857,1,direct,desktop,20250518,0,0,0.0
11000003747,674,1,direct,desktop,20250920,0,0,0.0
11000003749,754,1,ads,desktop,20250918,0,0,0.0
11000003750,1125,1,direct,mobile,20240419,0,0,0.0
11000003751,1060,1,direct,mobile,20241125,0,0,0.0
11000003752,51,1,direct,mobile,20240704,0,0,0.0
11000003753,1016,1,direct,desktop,20250508,0,0,0.0
11000003754,1181,1,ads,tablet,20250205,0,0,0.0
11000003756,262,1,direct,mobile,20240118,0,0,0.0
11000003758,942,1,direct,mobile,20250406,0,0,0.0
11000003759,115,1,social,mobile,20240425,0,0,0.0
11000003762,184,1,social,mobile,20241015,0,0,0.0
