order_id,customer_sk,channel_sk,store_id_src,province_sk,date_sk,time_sk_order,order_ts,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000002224,194,1,,2,20250201,202239,2025-02-01 20:22:39,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000002225,1446,1,,1,20250105,194748,2025-01-05 19:47:48,FULFILLED,ARS,34020.0,7144.2,900.0,42064.2
1000002226,502,2,1,1,20240704,40006,2024-07-04 04:00:06,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000002227,1410,2,3,3,20250130,212402,2025-01-30 21:24:02,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000002228,951,1,,4,20250528,83510,2025-05-28 08:35:10,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
1000002229,1124,1,,1,20250821,51427,2025-08-21 05:14:27,FULFILLED,ARS,56340.0,11831.4,1200.0,69371.4
1000002230,1005,2,2,2,20240516,173922,2024-05-16 17:39:22,FULFILLED,ARS,56925.0,11954.25,0.0,68879.25
1000002231,578,2,4,4,20240407,104423,2024-04-07 10:44:23,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000002232,881,1,,1,20250514,151722,2025-05-14 15:17:22,FULFILLED,ARS,41700.0,8757.0,0.0,50457.0
1000002233,865,2,3,3,20250107,54305,2025-01-07 05:43:05,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000002234,411,2,3,3,20240815,162149,2024-08-15 16:21:49,PAID,ARS,37620.0,7900.2,0.0,45520.2
1000002235,1412,2,4,4,20250214,64815,2025-02-14 06:48:15,PAID,ARS,11340.0,2381.4,0.0,13721.4
1000002236,167,1,,4,20240114,131039,2024-01-14 13:10:39,PAID,ARS,11400.0,2394.0,1200.0,14994.0
1000002237,623,1,,1,20240220,222842,2024-02-20 22:28:42,FULFILLED,ARS,98460.0,20676.6,900.0,120036.6
1000002238,1245,1,,3,20250316,173815,2025-03-16 17:38:15,PAID,ARS,48480.0,10180.8,1200.0,59860.8
1000002239,1389,1,,1,20240612,52456,2024-06-12 05:24:56,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
1000002240,354,1,,1,20241018,184157,2024-10-18 18:41:57,REFUNDED,ARS,34020.0,7144.2,900.0,42064.2
1000002241,217,1,,1,20241209,152646,2024-12-09 15:26:46,REFUNDED,ARS,40500.0,8505.0,1200.0,50205.0
1000002242,502,2,2,2,20240303,23405,2024-03-03 02:34:05,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000002243,320,1,,3,20240714,22127,2024-07-14 02:21:27,CANCELLED,ARS,106110.0,22283.1,1200.0,129593.1
1000002244,590,1,,1,20250126,223921,2025-01-26 22:39:21,PAID,ARS,13200.0,2772.0,1200.0,17172.0
1000002245,1358,1,,1,20241012,2957,2024-10-12 00:29:57,FULFILLED,ARS,11880.0,2494.8,0.0,14374.8
1000002246,1413,2,3,3,20241223,24050,2024-12-23 02:40:50,REFUNDED,ARS,25650.0,5386.5,0.0,31036.5
1000002247,1183,1,,1,20250315,110230,2025-03-15 11:02:30,REFUNDED,ARS,15000.0,3150.0,1200.0,19350.0
1000002248,1270,1,,1,20240911,124546,2024-09-11 12:45:46,FULFILLED,ARS,44887.5,9426.38,1500.0,55813.88
1000002249,991,1,,3,20250413,172320,2025-04-13 17:23:20,FULFILLED,ARS,49680.0,10432.8,0.0,60112.8
1000002250,748,1,,2,20240406,185625,2024-04-06 18:56:25,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
1000002251,1315,1,,1,20241030,40903,2024-10-30 04:09:03,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
1000002252,529,2,1,1,20250913,70134,2025-09-13 07:01:34,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000002253,1186,1,,1,20241219,42613,2024-12-19 04:26:13,CANCELLED,ARS,47910.0,10061.1,900.0,58871.1
1000002254,826,1,,1,20240803,131059,2024-08-03 13:10:59,FULFILLED,ARS,64800.0,13608.0,1200.0,79608.0
1000002255,53,1,,4,20240616,190348,2024-06-16 19:03:48,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
1000002256,810,2,3,3,20240816,162859,2024-08-16 16:28:59,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000002257,1442,2,1,1,20250221,163141,2025-02-21 16:31:41,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000002258,397,2,3,3,20240720,30340,2024-07-20 03:03:40,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0
1000002259,292,1,,1,20240619,151936,2024-06-19 15:19:36,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000002260,73,1,,1,20240904,72708,2024-09-04 07:27:08,CANCELLED,ARS,12000.0,2520.0,900.0,15420.0
1000002261,462,1,,2,20250930,195219,2025-09-30 19:52:19,FULFILLED,ARS,58500.0,12285.0,900.0,71685.0
1000002262,1441,1,,2,20250729,182420,2025-07-29 18:24:20,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000002263,696,1,,1,20240311,152125,2024-03-11 15:21:25,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
1000002264,568,2,2,2,20250910,60645,2025-09-10 06:06:45,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000002265,888,1,,1,20250611,10012,2025-06-11 01:00:12,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
1000002266,1065,2,4,4,20240413,54409,2024-04-13 05:44:09,FULFILLED,ARS,87300.0,18333.0,0.0,105633.0
1000002267,667,1,,1,20240520,43112,2024-05-20 04:31:12,PAID,ARS,80280.0,16858.8,900.0,98038.8
1000002268,156,1,,1,20250410,91745,2025-04-10 09:17:45,CREATED,ARS,12000.0,2520.0,1200.0,15720.0
1000002269,272,1,,2,20240117,190604,2024-01-17 19:06:04,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
1000002270,515,1,,3,20240927,62447,2024-09-27 06:24:47,FULFILLED,ARS,65325.0,13718.25,900.0,79943.25
1000002271,1109,2,1,1,20241126,230410,2024-11-26 23:04:10,CANCELLED,ARS,91710.0,19259.1,0.0,110969.1
1000002272,4,2,1,1,20241101,121856,2024-11-01 12:18:56,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000002273,1406,2,3,3,20250802,224205,2025-08-02 22:42:05,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000002274,701,2,4,4,20250324,205500,2025-03-24 20:55:00,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
1000002275,438,2,1,1,20240920,124616,2024-09-20 12:46:16,PAID,ARS,30000.0,6300.0,0.0,36300.0
1000002276,275,1,,3,20240613,34713,2024-06-13 03:47:13,FULFILLED,ARS,52200.0,10962.0,1200.0,64362.0
1000002277,1054,1,,3,20240403,81419,2024-04-03 08:14:19,FULFILLED,ARS,75852.0,15928.92,1200.0,92980.92
1000002278,831,2,2,2,20240820,111906,2024-08-20 11:19:06,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000002279,161,2,3,3,20240302,94431,2024-03-02 09:44:31,REFUNDED,ARS,37620.0,7900.2,0.0,45520.2
1000002280,1379,1,,2,20240112,110747,2024-01-12 11:07:47,REFUNDED,ARS,27000.0,5670.0,900.0,33570.0
1000002281,1004,1,,1,20241005,211326,2024-10-05 21:13:26,FULFILLED,ARS,11880.0,2494.8,0.0,14374.8
1000002282,7,1,,4,20241016,211605,2024-10-16 21:16:05,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
1000002283,728,1,,1,20240517,201517,2024-05-17 20:15:17,PAID,ARS,70800.0,14868.0,1200.0,86868.0
1000002284,832,1,,2,20250202,214010,2025-02-02 21:40:10,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
1000002285,177,1,,4,20250521,73830,2025-05-21 07:38:30,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
1000002286,526,2,2,2,20250110,110030,2025-01-10 11:00:30,PAID,ARS,23400.0,4914.0,0.0,28314.0
1000002287,312,2,1,1,20240720,83000,2024-07-20 08:30:00,CANCELLED,ARS,44887.5,9426.38,0.0,54313.88
1000002288,297,1,,1,20241015,22941,2024-10-15 02:29:41,FULFILLED,ARS,69750.0,14647.5,1200.0,85597.5
1000002289,472,2,4,4,20240831,34131,2024-08-31 03:41:31,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
1000002290,133,1,,1,20250521,104641,2025-05-21 10:46:41,FULFILLED,ARS,59760.0,12549.6,900.0,73209.6
1000002291,718,2,4,4,20240314,60438,2024-03-14 06:04:38,FULFILLED,ARS,55440.0,11642.4,0.0,67082.4
1000002292,378,1,,2,20241212,50722,2024-12-12 05:07:22,CANCELLED,ARS,22800.0,4788.0,1500.0,29088.0
1000002293,1390,1,,1,20240326,164528,2024-03-26 16:45:28,REFUNDED,ARS,29400.0,6174.0,1200.0,36774.0
1000002294,1114,2,3,3,20240330,51253,2024-03-30 05:12:53,PAID,ARS,14250.0,2992.5,0.0,17242.5
1000002295,102,2,3,3,20240713,53953,2024-07-13 05:39:53,PAID,ARS,21168.0,4445.28,0.0,25613.28
1000002296,484,1,,4,20250530,231918,2025-05-30 23:19:18,PAID,ARS,11760.0,2469.6,0.0,14229.6
1000002297,1297,2,2,2,20241222,22542,2024-12-22 02:25:42,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000002298,716,1,,2,20240519,123057,2024-05-19 12:30:57,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
1000002299,1009,1,,4,20240304,235142,2024-03-04 23:51:42,CANCELLED,ARS,29160.0,6123.6,1200.0,36483.6
1000002300,860,1,,3,20250503,111954,2025-05-03 11:19:54,CANCELLED,ARS,49500.0,10395.0,1200.0,61095.0
1000002301,118,1,,2,20240620,222713,2024-06-20 22:27:13,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25
1000002302,891,1,,1,20240809,204641,2024-08-09 20:46:41,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000002303,1091,2,2,2,20250206,55630,2025-02-06 05:56:30,CREATED,ARS,76320.0,16027.2,0.0,92347.2
1000002304,1373,1,,1,20250324,3620,2025-03-24 00:36:20,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1000002305,557,2,4,4,20250206,15059,2025-02-06 01:50:59,FULFILLED,ARS,29100.0,6111.0,0.0,35211.0
1000002306,757,1,,1,20241121,10744,2024-11-21 01:07:44,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
1000002307,1015,1,,1,20240118,62532,2024-01-18 06:25:32,REFUNDED,ARS,35100.0,7371.0,1200.0,43671.0
1000002308,635,1,,2,20240517,4330,2024-05-17 00:43:30,CANCELLED,ARS,49680.0,10432.8,1200.0,61312.8
1000002309,498,1,,1,20250301,190617,2025-03-01 19:06:17,FULFILLED,ARS,14850.0,3118.5,1200.0,19168.5
1000002310,886,2,4,4,20240811,193712,2024-08-11 19:37:12,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000002311,1127,2,4,4,20250502,50752,2025-05-02 05:07:52,FULFILLED,ARS,61335.0,12880.35,0.0,74215.35
1000002312,1220,1,,4,20240414,60958,2024-04-14 06:09:58,PAID,ARS,12000.0,2520.0,1500.0,16020.0
1000002313,16,1,,1,20241115,34659,2024-11-15 03:46:59,FULFILLED,ARS,57825.0,12143.25,1200.0,71168.25
1000002314,350,1,,1,20240319,52350,2024-03-19 05:23:50,PAID,ARS,14700.0,3087.0,900.0,18687.0
1000002315,37,1,,2,20240423,24012,2024-04-23 02:40:12,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000002316,1445,1,,1,20241025,153755,2024-10-25 15:37:55,CANCELLED,ARS,12348.0,2593.08,1500.0,16441.08
1000002317,18,1,,3,20240116,94614,2024-01-16 09:46:14,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0
1000002318,975,1,,4,20240408,130250,2024-04-08 13:02:50,REFUNDED,ARS,14700.0,3087.0,0.0,17787.0
1000002319,304,2,3,3,20250210,231424,2025-02-10 23:14:24,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000002320,1199,1,,1,20250107,144624,2025-01-07 14:46:24,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000002321,437,2,2,2,20240422,204255,2024-04-22 20:42:55,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000002322,424,1,,1,20240621,222858,2024-06-21 22:28:58,FULFILLED,ARS,37800.0,7938.0,900.0,46638.0
1000002323,1364,1,,1,20240901,180511,2024-09-01 18:05:11,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
1000002324,979,1,,1,20250327,14359,2025-03-27 01:43:59,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000002325,110,1,,1,20250702,82615,2025-07-02 08:26:15,FULFILLED,ARS,58425.0,12269.25,0.0,70694.25
1000002326,751,1,,1,20241114,21833,2024-11-14 02:18:33,FULFILLED,ARS,61752.0,12967.92,900.0,75619.92
1000002327,1427,1,,1,20240628,145403,2024-06-28 14:54:03,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000002328,252,1,,1,20250316,135628,2025-03-16 13:56:28,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
1000002329,846,2,2,2,20241206,42641,2024-12-06 04:26:41,CANCELLED,ARS,23760.0,4989.6,0.0,28749.6
1000002330,1183,1,,1,20250306,61938,2025-03-06 06:19:38,FULFILLED,ARS,12936.0,2716.56,1500.0,17152.56
1000002331,874,1,,1,20250623,222748,2025-06-23 22:27:48,FULFILLED,ARS,60030.0,12606.3,900.0,73536.3
1000002332,469,1,,1,20250801,103342,2025-08-01 10:33:42,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
1000002333,637,1,,1,20250510,80902,2025-05-10 08:09:02,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
1000002334,1068,2,3,3,20250610,62148,2025-06-10 06:21:48,FULFILLED,ARS,66270.0,13916.7,0.0,80186.7
1000002335,1230,2,3,3,20250809,143034,2025-08-09 14:30:34,FULFILLED,ARS,13230.0,2778.3,0.0,16008.3
1000002336,249,1,,1,20250330,64652,2025-03-30 06:46:52,FULFILLED,ARS,50955.0,10700.55,1500.0,63155.55
1000002337,390,1,,1,20241201,44227,2024-12-01 04:42:27,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
1000002338,162,2,2,2,20240209,210840,2024-02-09 21:08:40,PAID,ARS,29400.0,6174.0,0.0,35574.0
1000002339,493,2,1,1,20250311,1846,2025-03-11 00:18:46,PAID,ARS,27000.0,5670.0,0.0,32670.0
1000002340,1231,1,,1,20241008,44353,2024-10-08 04:43:53,PAID,ARS,25080.0,5266.8,900.0,31246.8
1000002341,382,1,,1,20241102,173239,2024-11-02 17:32:39,CREATED,ARS,21600.0,4536.0,1200.0,27336.0
1000002342,887,1,,1,20250314,154822,2025-03-14 15:48:22,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
1000002343,949,1,,1,20250101,65317,2025-01-01 06:53:17,FULFILLED,ARS,76500.0,16065.0,1200.0,93765.0
1000002344,78,1,,1,20241015,224421,2024-10-15 22:44:21,FULFILLED,ARS,67620.0,14200.2,1200.0,83020.2
1000002345,747,1,,1,20240913,63601,2024-09-13 06:36:01,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
1000002346,138,1,,4,20240530,32852,2024-05-30 03:28:52,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8
1000002347,1058,1,,1,20250824,114224,2025-08-24 11:42:24,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
1000002348,189,2,2,2,20250615,80646,2025-06-15 08:06:46,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4
1000002349,507,1,,3,20250519,215748,2025-05-19 21:57:48,CANCELLED,ARS,44970.0,9443.7,900.0,55313.7
1000002350,1374,2,4,4,20240511,231310,2024-05-11 23:13:10,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000002351,85,1,,1,20241231,35957,2024-12-31 03:59:57,FULFILLED,ARS,37800.0,7938.0,1500.0,47238.0
1000002352,239,1,,2,20240806,170834,2024-08-06 17:08:34,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000002353,17,1,,3,20240630,43755,2024-06-30 04:37:55,FULFILLED,ARS,25872.0,5433.12,900.0,32205.12
1000002354,351,1,,1,20240329,231435,2024-03-29 23:14:35,FULFILLED,ARS,32868.0,6902.28,1200.0,40970.28
1000002355,1421,1,,1,20240608,142954,2024-06-08 14:29:54,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
1000002356,719,2,2,2,20240529,221606,2024-05-29 22:16:06,PAID,ARS,23520.0,4939.2,0.0,28459.2
1000002357,58,1,,1,20240306,205502,2024-03-06 20:55:02,CANCELLED,ARS,24000.0,5040.0,900.0,29940.0
1000002358,245,1,,1,20240913,133602,2024-09-13 13:36:02,FULFILLED,ARS,37044.0,7779.24,900.0,45723.24
1000002359,1320,2,2,2,20250817,215639,2025-08-17 21:56:39,FULFILLED,ARS,39900.0,8379.0,0.0,48279.0
1000002360,947,2,1,1,20241201,145636,2024-12-01 14:56:36,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
1000002361,29,1,,2,20241005,85503,2024-10-05 08:55:03,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
1000002362,375,1,,1,20240716,174312,2024-07-16 17:43:12,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0
1000002363,314,1,,2,20240210,152908,2024-02-10 15:29:08,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0
1000002364,974,1,,3,20250421,235114,2025-04-21 23:51:14,FULFILLED,ARS,26010.0,5462.1,1200.0,32672.1
1000002365,345,1,,1,20240905,103319,2024-09-05 10:33:19,REFUNDED,ARS,44835.0,9415.35,900.0,55150.35
1000002366,1331,1,,1,20250405,221516,2025-04-05 22:15:16,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000002367,1008,2,1,1,20240824,140508,2024-08-24 14:05:08,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000002368,588,2,4,4,20250722,150905,2025-07-22 15:09:05,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000002369,274,1,,3,20250320,193125,2025-03-20 19:31:25,PAID,ARS,28500.0,5985.0,1200.0,35685.0
1000002370,1488,2,2,2,20240823,141933,2024-08-23 14:19:33,PAID,ARS,14250.0,2992.5,0.0,17242.5
1000002371,1089,1,,1,20240718,442,2024-07-18 00:04:42,PAID,ARS,37620.0,7900.2,1200.0,46720.2
1000002372,1472,1,,1,20240714,234849,2024-07-14 23:48:49,FULFILLED,ARS,21168.0,4445.28,1200.0,26813.28
1000002373,1294,1,,2,20250130,1752,2025-01-30 00:17:52,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
1000002374,10,2,2,2,20250324,222226,2025-03-24 22:22:26,FULFILLED,ARS,34320.0,7207.2,0.0,41527.2
1000002375,905,1,,4,20241115,54906,2024-11-15 05:49:06,CANCELLED,ARS,27000.0,5670.0,1200.0,33870.0
1000002376,392,1,,1,20241125,183203,2024-11-25 18:32:03,PAID,ARS,58152.0,12211.92,1500.0,71863.92
1000002377,872,1,,1,20241018,55322,2024-10-18 05:53:22,FULFILLED,ARS,23370.0,4907.7,1200.0,29477.7
1000002378,825,1,,1,20240420,224306,2024-04-20 22:43:06,FULFILLED,ARS,34560.0,7257.6,0.0,41817.6
1000002379,625,2,3,3,20240511,50156,2024-05-11 05:01:56,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000002380,1389,1,,2,20240226,144057,2024-02-26 14:40:57,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
1000002381,5,1,,1,20240519,190439,2024-05-19 19:04:39,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000002382,74,2,1,1,20240602,30059,2024-06-02 03:00:59,FULFILLED,ARS,12936.0,2716.56,0.0,15652.56
1000002383,805,1,,1,20250912,44745,2025-09-12 04:47:45,FULFILLED,ARS,90000.0,18900.0,0.0,108900.0
1000002384,893,1,,1,20240920,152554,2024-09-20 15:25:54,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000002385,347,1,,1,20250420,103125,2025-04-20 10:31:25,FULFILLED,ARS,75600.0,15876.0,0.0,91476.0
1000002386,705,2,4,4,20240410,93141,2024-04-10 09:31:41,FULFILLED,ARS,57600.0,12096.0,0.0,69696.0
1000002387,1342,1,,1,20240316,61926,2024-03-16 06:19:26,FULFILLED,ARS,64152.0,13471.92,900.0,78523.92
1000002388,97,1,,4,20250602,95823,2025-06-02 09:58:23,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
1000002389,1308,2,1,1,20240515,65152,2024-05-15 06:51:52,FULFILLED,ARS,57000.0,11970.0,0.0,68970.0
1000002390,714,2,1,1,20240618,141935,2024-06-18 14:19:35,FULFILLED,ARS,57720.0,12121.2,0.0,69841.2
1000002391,1357,1,,2,20250809,115141,2025-08-09 11:51:41,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
1000002392,1092,1,,2,20250831,83121,2025-08-31 08:31:21,FULFILLED,ARS,51300.0,10773.0,1200.0,63273.0
1000002393,513,2,1,1,20250518,233111,2025-05-18 23:31:11,PAID,ARS,27000.0,5670.0,0.0,32670.0
1000002394,263,2,2,2,20250505,212031,2025-05-05 21:20:31,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
1000002395,437,2,4,4,20250915,71001,2025-09-15 07:10:01,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000002396,1216,1,,1,20240108,234917,2024-01-08 23:49:17,PAID,ARS,39600.0,8316.0,900.0,48816.0
1000002397,1391,2,3,3,20240615,181153,2024-06-15 18:11:53,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000002398,348,1,,4,20240412,41858,2024-04-12 04:18:58,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1000002399,429,1,,1,20241221,12036,2024-12-21 01:20:36,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
1000002400,388,2,3,3,20250827,224549,2025-08-27 22:45:49,FULFILLED,ARS,25872.0,5433.12,0.0,31305.12
1000002401,1062,1,,1,20240819,210213,2024-08-19 21:02:13,FULFILLED,ARS,21168.0,4445.28,1500.0,27113.28
1000002402,536,1,,3,20240109,223303,2024-01-09 22:33:03,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000002403,516,1,,1,20241117,72008,2024-11-17 07:20:08,FULFILLED,ARS,59850.0,12568.5,0.0,72418.5
1000002404,1025,2,3,3,20250226,172349,2025-02-26 17:23:49,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000002405,1405,2,1,1,20240116,151626,2024-01-16 15:16:26,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000002406,1317,1,,1,20250603,172129,2025-06-03 17:21:29,PAID,ARS,45000.0,9450.0,0.0,54450.0
1000002407,1200,2,4,4,20240120,22627,2024-01-20 02:26:27,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000002408,984,2,4,4,20250325,180019,2025-03-25 18:00:19,FULFILLED,ARS,57600.0,12096.0,0.0,69696.0
1000002409,1465,2,4,4,20240218,52827,2024-02-18 05:28:27,PAID,ARS,35640.0,7484.4,0.0,43124.4
1000002410,831,1,,2,20250913,232021,2025-09-13 23:20:21,PAID,ARS,53568.0,11249.28,1200.0,66017.28
1000002411,1206,1,,1,20241210,112521,2024-12-10 11:25:21,PAID,ARS,37800.0,7938.0,900.0,46638.0
1000002412,1431,2,4,4,20241003,111342,2024-10-03 11:13:42,FULFILLED,ARS,88770.0,18641.7,0.0,107411.7
1000002413,1288,1,,2,20250906,135643,2025-09-06 13:56:43,FULFILLED,ARS,27000.0,5670.0,1500.0,34170.0
1000002414,812,1,,1,20240524,144510,2024-05-24 14:45:10,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
1000002415,587,1,,3,20250320,150141,2025-03-20 15:01:41,PAID,ARS,44925.0,9434.25,900.0,55259.25
1000002416,709,2,2,2,20240825,81634,2024-08-25 08:16:34,PAID,ARS,11400.0,2394.0,0.0,13794.0
1000002417,544,2,2,2,20240424,191415,2024-04-24 19:14:15,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
1000002418,1174,2,3,3,20250517,180650,2025-05-17 18:06:50,REFUNDED,ARS,24300.0,5103.0,0.0,29403.0
1000002419,249,1,,1,20250308,172028,2025-03-08 17:20:28,FULFILLED,ARS,35520.0,7459.2,900.0,43879.2
1000002420,709,1,,2,20241219,225055,2024-12-19 22:50:55,FULFILLED,ARS,19440.0,4082.4,1500.0,25022.4
1000002421,368,2,4,4,20241225,1615,2024-12-25 00:16:15,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0
1000002422,991,1,,1,20250725,234306,2025-07-25 23:43:06,REFUNDED,ARS,32400.0,6804.0,900.0,40104.0
1000002423,217,2,1,1,20240829,223553,2024-08-29 22:35:53,PAID,ARS,31350.0,6583.5,0.0,37933.5
1000002424,146,1,,1,20250712,162430,2025-07-12 16:24:30,PAID,ARS,42750.0,8977.5,1200.0,52927.5
1000002425,1376,1,,1,20240307,231401,2024-03-07 23:14:01,FULFILLED,ARS,22200.0,4662.0,900.0,27762.0
1000002426,583,1,,1,20240701,103744,2024-07-01 10:37:44,FULFILLED,ARS,65952.0,13849.92,0.0,79801.92
1000002427,779,1,,1,20240216,51901,2024-02-16 05:19:01,PAID,ARS,55860.0,11730.6,1200.0,68790.6
1000002428,216,1,,1,20250107,53746,2025-01-07 05:37:46,FULFILLED,ARS,42675.0,8961.75,1200.0,52836.75
1000002429,1266,2,4,4,20250717,5059,2025-07-17 00:50:59,PAID,ARS,38475.0,8079.75,0.0,46554.75
1000002430,629,1,,1,20250704,234343,2025-07-04 23:43:43,PAID,ARS,35190.0,7389.9,1200.0,43779.9
1000002431,245,2,4,4,20250106,171948,2025-01-06 17:19:48,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000002432,1256,2,4,4,20250829,83258,2025-08-29 08:32:58,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000002433,1195,1,,1,20241008,42315,2024-10-08 04:23:15,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
1000002434,191,2,3,3,20240127,231958,2024-01-27 23:19:58,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000002435,1477,1,,3,20250826,114713,2025-08-26 11:47:13,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6
1000002436,464,2,4,4,20240402,200431,2024-04-02 20:04:31,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000002437,667,2,2,2,20240717,223021,2024-07-17 22:30:21,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000002438,622,1,,1,20250424,202918,2025-04-24 20:29:18,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
1000002439,866,1,,1,20250910,183729,2025-09-10 18:37:29,CANCELLED,ARS,27348.0,5743.08,900.0,33991.08
1000002440,308,1,,1,20240503,171035,2024-05-03 17:10:35,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
1000002441,304,2,1,1,20240607,90722,2024-06-07 09:07:22,PAID,ARS,55200.0,11592.0,0.0,66792.0
1000002442,1405,1,,4,20240322,4734,2024-03-22 00:47:34,FULFILLED,ARS,37044.0,7779.24,900.0,45723.24
1000002443,1369,2,3,3,20250124,200436,2025-01-24 20:04:36,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000002444,849,1,,2,20241113,95709,2024-11-13 09:57:09,CANCELLED,ARS,26100.0,5481.0,1200.0,32781.0
1000002445,658,1,,3,20250622,73452,2025-06-22 07:34:52,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
